fips_full,year,CDD_1mm_Wweek_in_gs_1.0,CDD_1mm_Wweek_in_gs_2.0,CDD_1mm_Wweek_in_gs_3.0,CDD_1mm_Wweek_in_gs_4.0,CDD_1mm_Wweek_in_gs_5.0,CDD_1mm_Wweek_in_gs_6.0,CDD_1mm_Wweek_in_gs_7.0,CDD_1mm_Wweek_in_gs_8.0,CDD_1mm_Wweek_in_gs_9.0,CDD_1mm_Wweek_in_gs_10.0,CDD_1mm_Wweek_in_gs_11.0,CDD_1mm_Wweek_in_gs_12.0,CDD_1mm_Wweek_in_gs_13.0,CDD_1mm_Wweek_in_gs_14.0,CDD_1mm_Wweek_in_gs_15.0,CDD_1mm_Wweek_in_gs_16.0,CDD_1mm_Wweek_in_gs_17.0,CDD_1mm_Wweek_in_gs_18.0,CDD_1mm_Wweek_in_gs_19.0,CDD_1mm_Wweek_in_gs_20.0,CDD_1mm_Wweek_in_gs_21.0,CDD_1mm_Wweek_in_gs_22.0,CDD_1mm_Wweek_in_gs_23.0,CDD_1mm_Wweek_in_gs_24.0,CDD_1mm_Wweek_in_gs_25.0,CDD_1mm_Wweek_in_gs_26.0,CDD_1mm_Wweek_in_gs_27.0,CDD_2mm_Wweek_in_gs_1.0,CDD_2mm_Wweek_in_gs_2.0,CDD_2mm_Wweek_in_gs_3.0,CDD_2mm_Wweek_in_gs_4.0,CDD_2mm_Wweek_in_gs_5.0,CDD_2mm_Wweek_in_gs_6.0,CDD_2mm_Wweek_in_gs_7.0,CDD_2mm_Wweek_in_gs_8.0,CDD_2mm_Wweek_in_gs_9.0,CDD_2mm_Wweek_in_gs_10.0,CDD_2mm_Wweek_in_gs_11.0,CDD_2mm_Wweek_in_gs_12.0,CDD_2mm_Wweek_in_gs_13.0,CDD_2mm_Wweek_in_gs_14.0,CDD_2mm_Wweek_in_gs_15.0,CDD_2mm_Wweek_in_gs_16.0,CDD_2mm_Wweek_in_gs_17.0,CDD_2mm_Wweek_in_gs_18.0,CDD_2mm_Wweek_in_gs_19.0,CDD_2mm_Wweek_in_gs_20.0,CDD_2mm_Wweek_in_gs_21.0,CDD_2mm_Wweek_in_gs_22.0,CDD_2mm_Wweek_in_gs_23.0,CDD_2mm_Wweek_in_gs_24.0,CDD_2mm_Wweek_in_gs_25.0,CDD_2mm_Wweek_in_gs_26.0,CDD_2mm_Wweek_in_gs_27.0
17191,1982,5,5,4,7,7,5,6,4,1,3,5,5,3,5,3,6,6,7,5,6,5,4,5,4,6,5,1,5,6,4,7,7,5,6,4,1,3,6,6,5,5,4,6,6,7,5,7,5,4,5,4,6,6,1
17191,1983,2,3,6,6,1,6,3,5,5,4,6,6,3,5,7,7,6,7,7,6,5,6,7,5,5,7,1,3,3,6,6,1,6,3,6,5,4,6,6,3,6,7,7,6,7,7,6,6,6,7,5,6,7,1
17191,1984,4,2,4,3,4,4,6,3,6,7,6,3,6,5,7,6,6,6,4,6,5,6,6,2,7,3,1,4,3,4,3,4,4,6,3,6,7,6,4,6,5,7,6,6,6,6,6,5,6,6,3,7,3,1
17191,1985,4,4,5,5,4,6,4,4,5,2,2,4,3,3,7,7,5,6,3,5,3,6,5,6,7,5,0,4,5,6,5,4,6,5,5,6,2,2,4,3,4,7,7,5,6,3,5,3,6,6,6,7,5,0
17191,1986,4,6,2,6,5,5,2,5,5,2,5,7,7,5,3,6,6,4,2,5,7,5,4,6,4,5,1,4,6,4,6,6,6,3,5,6,3,5,7,7,5,3,6,6,5,2,6,7,5,6,6,4,6,1
17191,1987,6,4,5,6,6,6,6,5,6,6,4,1,3,2,5,7,5,4,5,7,7,4,7,6,5,6,1,6,4,5,6,6,6,6,6,6,6,4,1,4,2,5,7,6,4,5,7,7,4,7,7,5,6,1
17191,1988,3,7,5,7,6,6,7,4,7,6,7,6,6,7,4,3,6,5,6,7,5,5,5,5,4,6,1,3,7,5,7,7,6,7,4,7,6,7,7,6,7,4,3,6,5,6,7,5,5,5,5,4,6,1
17191,1989,4,6,5,6,5,4,6,4,5,5,4,5,4,4,6,4,6,6,6,5,2,6,6,2,6,7,1,4,6,5,7,5,5,6,4,5,5,4,5,4,4,6,4,6,6,6,5,2,6,6,2,6,7,1
17191,1990,5,4,3,6,1,4,4,4,4,4,7,3,7,5,5,6,5,5,6,5,6,6,6,2,5,6,1,6,4,3,6,1,4,4,4,6,5,7,3,7,6,5,6,5,5,6,5,6,6,6,2,5,6,1
17191,1991,5,3,5,4,4,4,4,2,5,7,5,3,7,5,4,7,7,6,3,4,6,6,4,5,5,5,1,6,3,5,6,4,4,5,4,5,7,6,4,7,5,4,7,7,6,3,4,7,6,4,5,5,6,1
17191,1992,7,7,0,7,4,7,3,4,6,4,7,7,5,6,5,4,5,6,6,7,6,5,3,6,5,5,1,7,7,1,7,4,7,4,4,6,5,7,7,6,6,6,4,5,7,6,7,6,5,3,6,5,5,1
17191,1993,4,2,4,5,1,4,4,6,6,3,3,5,3,4,4,1,4,4,6,5,5,6,5,6,5,2,1,5,2,4,6,2,5,4,6,6,3,4,5,3,4,4,3,4,4,6,5,6,6,6,6,6,2,1
17191,1994,4,4,5,3,4,4,5,5,6,4,7,6,3,6,4,5,6,7,5,6,6,4,5,7,6,2,1,4,4,5,4,4,4,5,6,6,4,7,6,3,6,4,5,6,7,5,6,6,4,5,7,6,3,1
17191,1995,6,6,3,5,2,5,1,5,4,4,4,5,1,5,7,6,2,6,1,7,6,7,7,7,5,7,1,6,6,3,5,2,5,1,6,5,4,5,5,1,6,7,6,2,7,1,7,7,7,7,7,6,7,1
17191,1996,6,6,4,2,1,2,5,6,4,2,5,5,7,7,5,5,4,6,7,4,4,6,3,6,3,4,1,6,6,5,3,2,2,6,6,4,2,5,5,7,7,5,5,5,7,7,4,5,6,5,6,4,4,1
17191,1997,5,6,5,5,4,4,7,5,0,4,4,4,5,5,7,5,5,7,5,2,6,5,6,5,6,6,1,5,6,5,5,5,4,7,5,0,4,4,4,5,5,7,6,5,7,5,2,6,7,6,5,6,6,1
17191,1998,4,3,4,5,1,4,7,2,7,4,2,4,6,4,4,6,5,4,2,7,7,6,6,6,2,5,1,4,4,4,6,1,5,7,2,7,4,2,4,6,5,4,7,5,4,2,7,7,7,7,7,3,5,1
17191,1999,3,5,4,4,5,6,5,5,4,5,5,7,2,5,6,6,5,6,6,6,6,7,7,6,7,6,0,3,6,5,4,5,6,5,5,4,6,6,7,3,5,6,6,6,6,6,6,6,7,7,7,7,6,1
17191,2000,6,6,5,4,5,3,5,6,5,6,3,4,3,4,5,6,6,2,3,6,3,6,7,4,6,4,1,6,6,6,4,6,3,6,6,5,6,4,4,3,4,5,6,6,2,3,6,4,6,7,4,6,4,1
17191,2001,4,5,6,6,7,5,5,1,3,3,6,4,7,4,5,4,4,6,6,6,4,6,6,5,6,7,1,6,5,6,6,7,5,5,3,4,4,6,4,7,4,5,4,4,6,6,6,4,6,6,5,6,7,1
17191,2002,6,3,5,3,6,3,3,6,6,6,2,7,4,7,5,4,5,6,7,4,4,7,7,6,4,6,1,6,3,5,3,6,3,3,7,6,6,2,7,4,7,6,4,5,7,7,5,4,7,7,6,4,6,1
17191,2003,5,7,3,4,4,1,2,3,6,5,4,6,5,6,5,3,7,3,7,6,7,4,5,6,6,5,1,5,7,4,4,4,1,4,4,6,5,4,7,6,6,5,4,7,5,7,7,7,4,5,6,6,6,1
17191,2004,7,6,5,3,4,7,3,3,2,7,5,3,7,1,5,6,4,5,6,7,3,4,6,7,6,7,1,7,6,5,4,4,7,3,3,2,7,5,4,7,1,5,6,4,6,6,7,3,4,6,7,7,7,1
17191,2005,5,4,7,3,5,6,5,6,5,4,3,7,7,5,4,4,5,7,6,3,6,3,7,7,4,4,1,5,4,7,3,5,6,5,6,5,6,3,7,7,6,4,4,6,7,6,4,7,3,7,7,5,4,1
17191,2006,3,6,6,7,2,4,4,5,5,5,6,4,5,7,4,5,6,5,3,6,6,4,5,5,4,5,1,3,6,6,7,2,4,5,6,5,6,6,4,5,7,4,6,6,6,4,6,6,5,5,5,4,5,1
17191,2007,5,4,6,4,4,5,6,6,3,4,7,4,1,5,6,5,6,6,6,4,5,6,4,6,7,4,1,5,4,6,5,4,5,6,6,3,5,7,4,1,5,6,5,6,6,6,5,5,6,4,6,7,5,1
17191,2008,4,2,5,6,5,1,4,6,3,4,4,4,4,5,3,7,4,5,6,7,4,7,5,3,5,7,0,4,4,6,6,6,2,4,6,3,5,5,6,5,5,3,7,5,5,6,7,5,7,5,3,5,7,0
17191,2009,4,3,5,6,1,3,4,5,4,4,3,3,7,5,3,4,5,4,5,6,5,6,5,7,5,2,1,4,3,5,6,3,3,4,5,4,4,3,3,7,5,4,4,5,4,6,6,5,6,5,7,5,2,1
17191,2010,5,6,6,2,4,4,2,5,4,5,2,5,6,7,4,3,5,5,5,5,6,6,5,5,7,7,1,5,6,7,2,4,5,3,6,4,5,2,6,6,7,4,3,6,5,5,5,6,6,5,5,7,7,1
17191,2011,5,3,3,0,4,5,4,3,6,6,2,2,4,4,5,7,6,5,5,6,5,7,7,3,4,2,1,5,3,4,0,4,6,4,3,6,6,3,4,4,4,5,7,6,6,5,6,6,7,7,4,4,3,1
17191,2012,5,6,4,6,3,6,7,6,4,7,6,7,7,6,6,6,6,6,6,4,7,4,3,6,5,3,1,5,6,4,6,3,6,7,6,5,7,6,7,7,6,6,6,6,6,6,4,7,5,3,7,6,4,1
17191,2013,7,4,5,4,4,3,6,4,3,6,4,3,4,3,6,6,5,5,5,6,7,6,7,6,4,6,0,7,4,5,5,4,4,6,4,3,7,4,4,4,3,7,6,5,5,6,6,7,6,7,7,4,6,0
17191,2014,4,5,6,5,6,3,3,7,6,3,3,7,4,6,4,6,4,6,2,5,5,3,5,6,5,7,1,4,5,6,5,6,3,3,7,6,3,5,7,4,6,4,6,5,6,3,5,6,3,5,6,5,7,1
17191,2015,3,3,5,5,7,3,4,5,4,5,4,1,4,5,3,5,6,6,3,7,4,7,7,3,6,6,0,4,3,5,6,7,3,4,5,5,5,4,1,4,5,3,5,6,6,3,7,5,7,7,3,6,6,0
17191,2016,5,5,6,4,4,2,3,6,3,4,4,7,6,2,5,5,3,1,7,2,6,5,7,4,5,6,0,5,5,6,4,5,3,3,6,4,4,4,7,6,3,5,5,4,1,7,2,7,6,7,4,5,6,0
17191,2017,4,6,5,4,2,5,7,3,6,6,5,5,6,5,6,7,4,7,5,6,5,7,6,6,6,7,1,4,7,5,5,2,5,7,3,7,6,5,5,6,5,6,7,4,7,6,6,5,7,7,6,6,7,1
17191,2018,3,6,6,5,5,7,4,4,2,6,3,3,3,6,7,4,4,4,5,3,3,6,5,6,6,3,1,3,6,6,5,5,7,5,5,3,6,3,3,3,6,7,4,5,4,5,3,4,6,5,6,6,3,1
17191,2019,5,4,3,3,2,4,4,3,4,2,4,2,4,2,7,4,5,6,6,3,3,5,7,6,7,6,1,5,4,4,3,2,4,4,3,4,3,5,2,4,3,7,5,5,6,6,4,4,5,7,6,7,6,1
17191,2020,6,4,6,2,4,4,0,5,3,5,5,4,4,5,5,4,4,1,4,5,7,5,5,6,7,5,1,6,5,6,4,4,4,1,5,3,6,6,4,4,5,5,4,4,1,4,6,7,6,5,6,7,5,1
17191,2021,7,2,6,6,2,4,5,6,3,2,6,5,4,5,2,4,6,5,4,6,6,5,5,6,4,5,1,7,4,6,6,2,4,5,6,4,2,6,5,4,5,3,4,6,5,4,6,6,5,6,6,4,5,1
17191,2022,4,3,4,5,5,5,5,3,5,5,6,5,5,4,4,4,3,3,5,7,6,5,4,5,5,6,1,4,5,4,6,6,5,6,3,5,5,7,5,5,4,5,5,3,3,5,7,6,5,4,6,5,7,1
17191,2023,3,7,5,5,6,4,3,6,7,6,5,6,6,3,7,3,7,3,2,3,7,5,6,6,5,5,1,3,7,5,6,7,4,4,6,7,7,5,6,6,3,7,4,7,5,4,4,7,5,6,6,6,5,1
17191,2024,4,4,5,5,3,3,4,4,4,5,7,6,5,5,4,5,6,2,7,5,7,4,7,5,5,1,1,4,4,5,5,3,3,4,5,4,6,7,6,6,5,4,5,6,2,7,5,7,5,7,5,6,2,1
17193,1951,3,2,5,6,5,5,7,4,7,2,4,4,1,6,1,7,5,7,5,7,6,4,6,3,6,4,1,4,3,5,6,5,5,7,4,7,2,4,4,2,6,1,7,5,7,5,7,6,4,6,5,6,5,1
17193,1952,4,2,7,4,7,2,5,2,7,4,5,4,7,5,4,4,7,4,7,5,6,5,6,5,4,7,1,5,2,7,5,7,3,5,3,7,5,5,4,7,5,4,4,7,4,7,6,6,6,6,6,4,7,1
17193,1953,4,4,4,3,3,4,1,5,7,6,6,7,3,6,7,4,6,7,4,7,7,7,5,7,5,7,1,5,4,5,5,4,4,1,5,7,7,6,7,4,7,7,4,6,7,4,7,7,7,6,7,6,7,1
17193,1954,4,5,5,5,2,6,6,6,3,6,5,7,7,4,6,6,5,4,5,3,5,6,5,7,4,7,0,5,5,5,5,4,6,6,6,4,6,5,7,7,5,6,6,5,4,5,3,5,6,5,7,5,7,0
17193,1955,5,3,6,4,7,4,5,4,4,2,4,6,6,6,5,3,7,7,5,6,7,6,7,6,6,4,0,6,3,6,4,7,5,5,4,4,4,4,6,6,6,5,3,7,7,5,6,7,7,7,6,6,4,0
17193,1956,4,4,4,4,4,5,4,6,5,7,4,3,4,4,6,2,4,6,6,6,5,4,7,6,5,6,1,4,5,5,5,5,6,5,6,5,7,4,3,4,5,6,2,5,6,6,6,5,4,7,6,5,6,1
17193,1957,1,5,3,4,6,5,1,1,5,2,3,4,3,6,6,4,5,3,7,3,5,7,7,3,4,7,1,1,6,4,5,6,5,2,2,5,5,3,4,3,7,6,4,5,4,7,3,5,7,7,4,4,7,1
17193,1958,5,6,5,1,3,5,5,5,5,6,2,1,6,5,2,0,4,3,6,3,5,7,6,6,2,6,0,6,6,5,1,3,5,5,6,5,6,2,4,6,5,2,0,4,4,6,3,5,7,7,6,3,6,0
17193,1959,6,6,5,6,7,4,2,2,5,7,5,6,4,4,7,5,0,6,4,5,7,5,6,6,7,3,1,6,6,5,6,7,5,4,2,5,7,5,6,4,4,7,5,0,6,4,5,7,5,6,6,7,4,1
17193,1960,7,7,4,6,4,5,5,3,4,6,3,7,3,5,4,7,5,6,1,7,4,7,7,4,7,6,1,7,7,4,6,6,5,5,3,5,6,4,7,3,5,4,7,6,6,2,7,4,7,7,4,7,7,1
17193,1961,5,3,4,2,5,3,5,6,7,3,3,7,7,5,5,2,2,4,4,6,3,6,5,6,7,6,1,5,3,4,3,5,3,5,6,7,3,3,7,7,5,6,2,3,4,4,6,3,6,7,6,7,7,1
17193,1962,5,5,6,5,4,5,7,5,3,2,4,5,4,3,3,5,7,6,4,7,6,4,3,3,6,6,1,6,5,7,7,4,5,7,6,3,3,4,6,5,4,4,5,7,6,4,7,6,4,3,4,7,6,1
17193,1963,6,6,6,5,5,6,3,6,4,6,4,5,7,5,5,5,5,4,6,6,5,6,6,6,7,7,1,7,7,6,6,5,6,3,6,5,7,4,5,7,5,5,5,5,5,6,6,5,6,6,7,7,7,1
17193,1964,4,5,4,4,7,4,5,7,4,6,4,6,6,3,5,6,7,6,7,7,5,5,7,7,3,4,1,5,6,4,4,7,5,6,7,4,6,4,6,6,4,5,6,7,6,7,7,5,5,7,7,3,5,1
17193,1965,5,6,5,3,7,6,4,5,5,3,6,6,4,4,5,6,7,5,4,7,5,3,6,4,6,6,1,5,6,5,5,7,6,6,5,5,3,6,6,5,4,5,7,7,6,5,7,5,3,6,4,6,6,1
17193,1966,7,3,3,2,3,4,3,5,7,4,5,6,7,5,7,5,6,5,5,3,5,7,6,6,4,6,0,7,4,4,3,3,4,3,5,7,4,5,6,7,5,7,5,6,5,6,4,5,7,6,6,4,6,1
17193,1967,7,4,5,3,4,5,3,7,3,7,6,3,4,5,5,6,3,2,6,7,6,5,6,6,4,5,1,7,4,5,4,4,6,4,7,4,7,6,4,4,6,5,6,4,3,6,7,6,6,6,6,5,5,1
17193,1968,4,6,3,6,7,3,3,3,3,7,6,6,5,7,6,4,4,6,5,3,7,7,5,7,4,6,1,4,6,3,6,7,4,3,3,3,7,6,6,5,7,6,4,5,6,5,4,7,7,5,7,4,6,1
17193,1969,5,4,5,6,7,4,3,7,6,7,4,3,4,1,2,6,2,7,5,6,4,7,4,7,5,5,1,5,4,5,6,7,5,3,7,6,7,5,3,4,3,2,6,2,7,6,7,4,7,4,7,6,6,1
17193,1970,6,6,4,4,6,5,6,7,3,3,4,6,6,5,6,5,6,6,3,5,6,6,5,4,4,4,1,6,6,4,4,6,5,6,7,3,3,4,6,6,6,6,6,6,6,3,6,6,6,6,5,4,5,1
17193,1971,3,6,7,6,6,2,6,4,5,5,2,6,7,4,4,4,5,3,6,7,6,5,5,5,6,6,1,3,6,7,6,6,2,7,5,5,5,2,6,7,4,4,5,5,3,6,7,6,5,5,5,6,6,1
17193,1972,6,1,3,5,3,5,5,7,5,6,5,7,5,3,7,4,4,4,6,5,4,6,5,6,5,2,0,6,2,3,6,5,6,6,7,5,6,5,7,5,3,7,5,4,5,6,5,4,6,5,6,7,2,0
17193,1973,4,4,1,3,5,2,7,4,2,4,5,5,5,5,5,5,2,7,6,5,7,6,7,5,6,5,1,5,4,1,3,5,3,7,5,4,4,5,5,5,6,5,5,3,7,6,5,7,6,7,5,7,5,1
17193,1974,5,4,6,6,3,4,5,5,5,2,4,3,7,6,6,7,6,5,4,4,7,3,5,3,5,4,1,5,4,6,6,4,4,5,5,5,2,5,4,7,6,6,7,6,5,5,5,7,3,5,3,6,5,1
17193,1975,7,7,4,4,5,3,7,6,3,6,3,5,6,5,5,6,6,3,5,2,7,5,6,5,5,6,1,7,7,5,4,5,3,7,6,3,6,3,5,6,6,6,6,6,4,6,2,7,5,6,5,5,6,1
17193,1976,6,6,4,5,7,6,2,7,2,4,6,5,2,5,7,6,5,3,5,6,7,6,6,5,7,4,1,7,7,4,6,7,6,2,7,2,5,6,5,3,5,7,6,6,3,7,6,7,6,6,5,7,4,1
17193,1977,2,7,4,3,3,4,7,3,7,6,5,4,1,6,3,7,5,5,3,3,5,5,7,4,6,3,1,3,7,4,3,4,4,7,6,7,6,5,5,1,6,3,7,5,5,3,3,5,5,7,5,6,4,1
17193,1978,4,6,2,4,4,3,4,5,5,4,7,5,7,5,5,5,4,5,6,7,7,3,7,5,7,7,1,5,6,2,4,4,5,4,6,5,5,7,5,7,6,5,5,4,5,7,7,7,3,7,5,7,7,1
17193,1979,4,2,7,2,4,6,5,5,3,4,7,6,5,6,4,6,2,2,6,5,4,3,6,6,5,7,1,4,3,7,3,4,6,6,6,5,4,7,6,5,6,4,6,2,3,6,6,4,3,6,6,5,7,1
17193,1980,4,2,6,4,5,7,2,5,5,5,6,5,5,3,6,7,4,5,7,4,7,5,5,7,6,6,1,6,3,6,6,7,7,2,5,6,6,6,5,5,3,7,7,4,5,7,5,7,6,5,7,6,6,1
17193,1981,5,6,4,6,4,4,3,4,3,3,6,4,7,3,7,4,5,6,5,6,7,3,5,6,6,6,1,5,7,6,6,6,4,3,4,4,4,6,5,7,3,7,4,5,6,5,6,7,3,5,6,7,6,1
17193,1982,5,5,4,7,7,5,6,4,1,4,5,6,5,5,3,6,6,7,4,6,5,4,5,4,6,5,1,5,5,4,7,7,5,6,4,1,4,6,6,5,5,3,6,6,7,4,6,5,4,5,4,6,5,1
17193,1983,2,2,6,6,1,5,3,6,5,5,6,6,4,5,7,7,5,7,7,6,6,6,7,5,5,7,1,2,3,6,6,1,6,3,6,5,5,6,6,4,5,7,7,6,7,7,7,6,6,7,5,6,7,1
17193,1984,4,2,4,2,4,4,6,3,6,6,5,3,6,5,7,6,6,6,4,6,5,5,5,3,7,3,1,4,4,4,3,4,4,6,5,6,7,6,3,6,5,7,6,6,6,5,6,5,5,6,4,7,3,1
17193,1985,6,5,5,4,4,6,4,5,5,2,3,4,3,4,7,7,5,6,2,4,3,6,5,6,7,5,0,6,6,6,5,5,6,6,5,6,2,4,4,3,4,7,7,5,6,3,5,3,6,5,6,7,5,0
17193,1986,5,6,3,6,5,5,2,5,4,2,5,7,7,6,3,6,6,4,2,5,7,5,4,6,4,6,1,6,7,4,6,5,6,2,5,5,2,5,7,7,6,3,6,6,4,2,5,7,5,5,6,4,6,1
17193,1987,6,4,5,6,6,6,7,5,4,6,4,2,4,2,5,7,6,4,5,7,7,4,7,7,5,6,0,6,5,5,6,6,6,7,5,4,6,4,3,4,2,5,7,6,4,5,7,7,4,7,7,5,6,1
17193,1988,3,7,5,7,6,6,7,3,7,6,7,7,6,7,3,3,6,6,6,7,5,5,5,5,4,6,1,3,7,5,7,6,6,7,4,7,6,7,7,6,7,4,3,6,6,6,7,6,5,5,5,4,6,1
17193,1989,4,6,6,6,5,4,6,4,5,5,3,5,5,4,5,4,6,5,6,5,2,6,6,4,6,7,1,5,6,6,7,5,4,6,4,5,5,4,5,5,4,5,4,6,5,6,5,2,6,6,4,6,7,1
17193,1990,5,4,2,6,1,4,4,4,3,4,6,2,7,5,5,6,5,5,6,5,5,6,6,2,5,6,1,6,4,4,6,1,5,4,4,3,4,6,3,7,5,5,6,5,6,6,5,6,6,6,2,5,7,1
17193,1991,5,2,5,5,4,3,4,1,6,7,5,3,7,4,4,7,7,7,3,4,6,5,4,5,4,5,1,5,3,5,5,4,3,5,3,6,7,5,4,7,4,4,7,7,7,3,4,7,5,4,6,4,6,1
17193,1992,7,6,1,7,4,7,4,4,6,3,6,7,5,5,6,4,6,5,6,6,6,5,3,6,5,5,1,7,7,2,7,5,7,4,5,6,4,6,7,5,6,6,4,6,5,6,7,6,6,4,6,5,5,1
17193,1993,4,2,3,5,2,5,4,5,6,3,4,5,3,5,4,3,5,4,6,4,6,6,5,6,5,2,1,5,3,4,6,2,6,4,5,6,3,5,5,3,5,5,3,5,4,6,4,6,6,6,6,6,2,1
17193,1994,4,3,5,4,4,4,5,6,6,3,7,5,3,6,4,5,7,6,5,6,6,4,5,7,6,2,1,5,4,6,4,4,4,5,6,6,3,7,5,3,6,4,6,7,7,5,6,6,6,5,7,6,2,1
17193,1995,6,5,2,5,2,6,1,5,4,3,5,5,1,5,7,6,2,7,1,7,7,7,6,7,4,7,1,7,6,2,6,3,6,2,6,5,4,5,6,1,5,7,6,3,7,2,7,7,7,7,7,4,7,1
17193,1996,5,5,4,2,2,3,5,6,4,3,5,5,7,5,5,5,5,4,7,4,5,6,4,6,4,5,1,5,5,5,2,3,3,6,6,4,3,5,5,7,6,5,5,6,5,7,4,5,6,5,6,4,5,1
17193,1997,5,6,5,5,4,4,7,5,1,3,4,4,5,5,7,4,5,7,5,1,6,6,6,5,5,6,1,5,6,5,5,5,5,7,5,1,3,5,4,5,5,7,4,5,7,5,3,6,7,6,5,6,6,1
17193,1998,4,3,5,3,1,4,7,2,6,4,1,4,6,5,4,5,5,4,2,7,7,6,7,7,2,5,1,4,4,5,6,1,5,7,2,6,4,1,4,6,5,4,5,5,4,2,7,7,7,7,7,2,5,1
17193,1999,3,6,5,4,5,5,5,5,4,5,6,6,2,5,6,6,6,6,5,6,6,7,7,6,6,6,0,3,6,5,4,5,6,5,6,4,6,6,7,3,5,6,6,6,6,5,6,6,7,7,6,6,6,0
17193,2000,4,6,6,4,6,4,5,4,5,6,6,3,2,3,6,6,6,1,3,6,5,6,7,3,6,4,1,5,6,6,4,6,6,5,4,5,6,6,3,3,4,6,6,6,1,4,6,5,6,7,3,6,4,1
17193,2001,4,5,6,6,7,5,5,1,3,3,7,4,7,4,5,4,2,6,4,5,4,5,6,5,6,6,1,6,6,6,6,7,5,5,1,4,3,7,4,7,5,5,4,2,6,4,5,4,5,6,5,6,6,1
17193,2002,6,3,5,2,4,3,3,6,6,6,5,7,4,7,6,5,6,6,7,5,4,7,7,6,3,6,1,6,3,5,2,5,3,3,6,6,6,5,7,4,7,6,5,6,6,7,6,5,7,7,6,4,6,1
17193,2003,5,6,3,4,3,1,2,3,6,5,4,7,5,6,5,3,6,2,7,7,7,4,4,6,6,5,1,5,7,4,5,4,1,5,4,6,6,4,7,6,6,5,3,6,4,7,7,7,4,4,6,6,6,1
17193,2004,7,6,5,3,3,7,2,3,2,7,3,4,7,1,3,6,3,6,6,7,3,4,6,7,7,7,1,7,6,6,3,3,7,3,4,2,7,3,5,7,1,5,6,4,6,6,7,3,4,6,7,7,7,1
17193,2005,5,4,7,3,5,6,5,6,5,5,3,7,7,5,4,3,5,7,6,3,6,2,7,7,5,4,1,5,4,7,3,5,7,5,6,5,6,4,7,7,6,4,4,6,7,6,3,6,2,7,7,5,4,1
17193,2006,2,6,5,3,2,4,4,4,3,5,7,4,6,6,3,5,5,6,4,6,5,5,6,5,4,4,1,2,6,5,4,3,4,5,5,4,5,7,4,6,6,4,5,5,6,4,6,6,5,7,5,4,4,1
17193,2007,5,4,6,4,4,4,6,7,3,4,7,4,1,5,6,5,6,7,7,4,5,6,4,6,7,4,1,5,4,6,5,4,5,6,7,5,5,7,4,1,5,7,5,6,7,7,6,5,6,4,6,7,5,1
17193,2008,4,2,5,5,5,1,4,6,3,6,5,5,4,6,2,7,4,5,6,7,5,7,5,3,5,7,0,4,4,5,6,6,2,5,6,3,6,5,6,5,6,2,7,5,5,6,7,6,7,5,3,6,7,0
17193,2009,3,3,5,6,1,3,4,5,4,4,2,3,7,5,4,5,3,4,5,7,4,6,5,7,5,2,1,4,3,5,6,1,3,4,5,4,4,4,4,7,5,5,5,5,4,5,7,4,6,5,7,5,2,1
17193,2010,5,6,6,2,3,4,3,6,4,5,2,4,6,7,3,3,6,5,5,4,6,5,7,5,6,7,1,5,6,7,2,4,4,3,6,4,5,3,5,6,7,3,3,6,5,5,5,6,6,7,5,7,7,1
17193,2011,5,3,3,0,4,4,3,3,6,6,2,2,4,3,4,7,6,5,5,6,5,7,7,2,4,3,1,5,3,3,0,4,7,4,3,6,7,3,3,4,3,5,7,6,6,5,6,6,7,7,5,4,3,1
17193,2012,5,6,4,6,4,6,7,6,5,6,6,7,7,5,5,5,6,6,6,4,7,4,1,7,5,2,1,5,6,4,6,5,6,7,6,6,7,6,7,7,6,5,5,6,6,6,4,7,4,3,7,5,4,1
17193,2013,7,5,5,3,4,4,7,3,3,6,5,3,3,2,7,6,3,5,5,3,7,6,7,7,5,6,0,7,5,5,5,4,4,7,5,3,6,5,4,3,2,7,6,5,5,5,3,7,6,7,7,6,6,0
17193,2014,3,5,6,5,6,3,3,6,5,3,4,7,5,6,4,6,4,7,2,5,5,4,5,6,5,7,1,4,5,6,5,6,4,3,7,5,4,5,7,5,6,4,6,5,7,3,5,5,4,5,6,6,7,1
17193,2015,3,3,4,5,7,3,3,5,5,5,3,1,4,3,3,5,5,6,3,7,5,7,7,3,7,6,0,3,3,5,6,7,3,3,5,6,5,4,1,4,3,3,5,6,6,3,7,5,7,7,4,7,6,0
17193,2016,5,5,6,4,4,2,3,5,5,4,5,7,5,3,4,4,2,1,6,2,5,6,7,4,5,6,0,5,5,6,4,5,3,4,6,5,4,5,7,6,3,4,4,2,2,6,3,6,6,7,4,5,6,0
17193,2017,4,6,4,3,2,4,7,3,5,6,6,4,6,4,5,7,4,7,5,5,4,6,6,6,6,7,1,4,6,4,4,2,4,7,3,6,6,6,4,6,4,6,7,4,7,5,6,4,6,6,6,6,7,1
17193,2018,3,6,6,5,4,7,3,4,1,6,3,3,2,7,7,5,5,4,5,3,4,6,5,5,6,2,1,3,6,6,5,4,7,3,5,2,6,3,3,3,7,7,5,6,4,5,3,4,6,5,6,6,2,1
17193,2019,5,4,3,3,2,4,3,3,3,2,5,1,4,2,6,4,5,6,5,4,4,5,7,6,7,6,1,5,4,4,5,3,4,4,4,3,3,5,1,4,2,6,5,5,6,5,5,4,5,7,7,7,6,1
